reference,edition_id,sender_id,sender,receiver_id,receiver,date,place_id,place
https://edition-humboldt.de/H0006056,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/117387436,Karl Ludwig Willdenow,1803-04-29,http://sws.geonames.org/3996063,Mexiko
https://edition-humboldt.de/H0006509,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/117387436,Karl Ludwig Willdenow,1805-02-01,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0020386,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116061146,Dietrich Ludwig Gustav Karsten,1805-09-10,http://sws.geonames.org/3169070,
https://edition-humboldt.de/H0006055,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/117387436,Karl Ludwig Willdenow,1810-05-17,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0006054,#AVHR,http://d-nb.info/gnd/118661604,Aimé Bonpland,http://d-nb.info/gnd/117387436,Karl Ludwig Willdenow,1811-10-10,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0015058,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1813-04-27,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0014746,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1817-11-11,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0016726,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1820-04-15,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0014540,#AVHR,http://d-nb.info/gnd/116652292,Aylmer Bourke Lambert,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1820-11-14,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0000699,#AVHR,http://d-nb.info/gnd/117662933,George Arnott Walker-Arnott,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1822-03-14,http://sws.geonames.org/2650225,Edinburgh
https://edition-humboldt.de/H0006050,#AVHR,http://d-nb.info/gnd/117662933,George Arnott Walker-Arnott,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1825-03-15,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0017851,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1825-10-22,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0017853,#AVHR,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1825-12-12,http://sws.geonames.org/2954172,Augsburg
https://edition-humboldt.de/H0017856,#AVHR,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1826-01-20,http://sws.geonames.org/2954172,Augsburg
https://edition-humboldt.de/H0017855,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1826-02-01,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0017854,#AVHR,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1826-03-20,http://sws.geonames.org/2954172,Augsburg
https://edition-humboldt.de/H0002728,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118805193,Samuel Thomas von Soemmerring,1826-12-17,,
https://edition-humboldt.de/H0019727,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1827-04-11,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0002923,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1827-07-17,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016738,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1828-04-17,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016544,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1828-04-19,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016733,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1828-07-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0015158,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1828-09-01,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016752,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1828-09-23,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016734,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1829-02-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019721,#AVHR,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1829-02-20,http://sws.geonames.org/3169070,
https://edition-humboldt.de/H0016736,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1829-02-23,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002654,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118966243,Karl Christian Gmelin,1829-03-03,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002242,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1829-03-11,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019579,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1829-03-23,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016743,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1829-03-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019580,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1829-04-03,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016739,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1829-04-12,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019138,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/1283497972,Adolphe Graf von Polier,1829-04-18,http://sws.geonames.org/535730,Lesnoi
https://edition-humboldt.de/H0019136,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/1283497972,Adolphe Graf von Polier,1829-09-14,http://sws.geonames.org/1498894,Miass (Stadt)
https://edition-humboldt.de/H0019134,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/1283497972,Adolphe Graf von Polier,1829-11-27,http://sws.geonames.org/524901,Moskau
https://edition-humboldt.de/H0016749,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1830-02-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019137,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/1283497972,Adolphe Graf von Polier,1830-02-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019581,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1830-03-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002651,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1830-05-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019582,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1830-06-15,http://sws.geonames.org/3096569,Fischbach
https://edition-humboldt.de/H0019583,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1830-06-29,,
https://edition-humboldt.de/H0019717,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118607782,Karl Friedrich Schinkel,1830-07-12,http://sws.geonames.org/2852458,Potsdam
https://edition-humboldt.de/H0019585,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1830-12-15,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0019586,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1831-01-06,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0019587,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1831-03-30,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0019726,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1831-04-23,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0019578,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118750321,Johann Moritz Rugendas,1831-04-23,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0016759,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1831-06-10,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0016757,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1831-12-19,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0016758,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1832-01-02,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0016524,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1832-04-05,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002734,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1832-10-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0014526,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1832-10-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016422,#AVHR,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1833-03-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0015274,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1833-03-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016539,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1833-03-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016639,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1833-05-10,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0006177,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1833-07-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0006047,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1833-07-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016762,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1833-08-05,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016761,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1833-08-15,http://sws.geonames.org/3064288,Teplitz
https://edition-humboldt.de/H0016763,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1833-08-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016765,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1833-09-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016784,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1834-03-11,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0005735,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1834-05-16,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016780,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1834-05-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016782,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1835-06-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016627,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1835-09-17,http://sws.geonames.org/2988507,
https://edition-humboldt.de/H0001224,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1836-01-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016647,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-03-22,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016642,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-04-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016643,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-04-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016644,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-04-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016646,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-04-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016651,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-04-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016641,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1836-07-28,http://sws.geonames.org/3064288,Teplitz
https://edition-humboldt.de/H0016664,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1837-06-15,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002650,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1837-07-22,http://sws.geonames.org/3064288,Teplitz
https://edition-humboldt.de/H0016545,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1837-09-09,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016566,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1838-02-25,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019592,#AVHR,http://d-nb.info/gnd/118759086,Sir Robert Hermann Schomburgk,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1838-06-13,http://sws.geonames.org/3376428,Pirara
https://edition-humboldt.de/H0016667,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1838-07-20,http://sws.geonames.org/3064288,Teplitz
https://edition-humboldt.de/H0016668,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1838-07-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019591,#AVHR,http://d-nb.info/gnd/118759086,Sir Robert Hermann Schomburgk,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1838-11-17,http://edition-humboldt.de/H0020293,Uruparu
https://edition-humboldt.de/H0016546,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1839-02-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0000006,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1839-04-20,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016673,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-06-25,,
https://edition-humboldt.de/H0016672,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-08-20,http://sws.geonames.org/2940177,Charlottenhof
https://edition-humboldt.de/H0016680,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-08-20,http://sws.geonames.org/2940177,Charlottenhof
https://edition-humboldt.de/H0019601,#AVHR,http://d-nb.info/gnd/118759086,Sir Robert Hermann Schomburgk,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1839-10-24,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0016529,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1839-11-27,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016686,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-12-09,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016674,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-12-19,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016675,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1839-12-19,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016640,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-02-21,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016530,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1840-03-24,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0019602,#AVHR,http://d-nb.info/gnd/118759086,Sir Robert Hermann Schomburgk,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1840-04-03,http://sws.geonames.org/2643743,London
https://edition-humboldt.de/H0016683,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-06-26,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016687,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-08-14,http://sws.geonames.org/6295638,Sanssouci
https://edition-humboldt.de/H0019718,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118535994,"Friedrich Wilhelm IV., König von Preußen",1840-10-05,http://sws.geonames.org/2940177,Charlottenhof
https://edition-humboldt.de/H0016689,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-10-08,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0001203,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/116962437,Franz Julius Ferdinand Meyen,1840-10-09,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016685,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-10-26,http://sws.geonames.org/2852458,Potsdam
https://edition-humboldt.de/H0016688,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1840-12-21,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016699,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1842-01-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016692,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1842-02-16,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016694,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1842-06-27,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0015273,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1842-11-02,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0015080,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1842-11-08,,
https://edition-humboldt.de/H0005455,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1842-11-12,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016701,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1843-10-19,http://sws.geonames.org/2852458,Potsdam
https://edition-humboldt.de/H0016711,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1844-01-23,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016712,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,1844-01-23,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0015157,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1844-01-30,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0002239,#AVHR,http://d-nb.info/gnd/118554700,Alexander von Humboldt,http://d-nb.info/gnd/115674667,Carl Sigismund Kunth,1844-04-14,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016547,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1844-05-13,http://sws.geonames.org/2950159,
https://edition-humboldt.de/H0016548,#AVHR,http://d-nb.info/gnd/118529250,Christian Gottfried Ehrenberg,http://d-nb.info/gnd/118554700,Alexander von Humboldt,1844-05-14,http://sws.geonames.org/2950159,
